"data_pedido","sup","inf","data_limite","id_cliente","cliente_premium","id_pedido"
"2024-06-11 16:54:41.0","1;2;3;4;5","1;2;3;4;5","2024-06-20 16:54:41.0","019093",0,1493
"2024-06-11 16:57:53.0","6;7;8;9","6;7;8;9","2024-06-20 16:57:53.0","097846",0,1494
"2024-06-11 16:58:45.0","16;17;18;19;20","16;17;18;19;20","2024-06-20 16:58:45.0","272440",0,1495
"2024-06-11 16:59:49.0","6;7;8;9;10","6;7;8;9;10","2024-06-20 16:59:49.0","272440",0,1496
"2024-06-11 17:24:31.0","6;7;8;9","6;7;8;9","2024-06-20 17:24:31.0","417967",1,1497
"2024-06-11 17:25:06.0","6;7;8;9;10","6;7;8;9;10","2024-06-20 17:25:06.0","824406",0,1498
"2024-06-11 17:28:17.0","6;7;8;9","6;7;8;9","2024-06-20 17:28:17.0","719960",0,1499
"2024-06-11 17:53:57.0","11;12;13;14;15","11;12;13;14;15","2024-06-20 17:53:57.0","729107",1,1500
"2024-06-12 08:31:47.0","1;2;3;4;5","1;2;3;4;5","2024-06-21 08:31:47.0","272332",0,1501
"2024-06-12 08:35:00.0","15;16;17;18","15;16;17;18","2024-06-21 08:35:00.0","530151",0,1502
"2024-06-12 08:38:51.0","14;15;16;17;18","14;15;16;17;18","2024-06-21 08:38:51.0","783143",0,1503
"2024-06-12 08:40:11.0","6;7;8;9;10","6;7;8;9;10","2024-06-21 08:40:11.0","084664",0,1504
"2024-06-12 09:04:34.0","1;2;3;4;5","1;2;3;4;5","2024-06-21 09:04:34.0","908671",0,1505
"2024-06-12 09:11:11.0","17;18;19;20","17;18;19;20","2024-06-21 09:11:11.0","971711",0,1506
"2024-06-12 09:34:32.0","19;20;21;22;23;24;25","19;20;21","2024-06-21 09:34:32.0","099180",0,1507
"2024-06-12 09:39:10.0","1;2;3;4;5","1;2;3;4;5","2024-06-21 09:39:10.0","074689",0,1508
"2024-06-12 09:39:48.0","1;2;3;4;5","1;2;3;4;5","2024-06-21 09:39:48.0","218171",0,1509
"2024-06-12 09:53:10.0","21;22","21;22","2024-06-20 09:53:10.0","320958",0,1510
"2024-06-12 10:34:30.0","16;17",,"2024-06-21 10:34:30.0","019671",0,1511
"2024-06-12 10:45:41.0",,"7;8;9;10;11;12","2024-06-21 10:45:41.0","257533",0,1512
"2024-06-12 10:46:33.0","29;30;31;32","29;30;31;32;33;34;35","2024-06-21 10:46:33.0","114334",0,1513
"2024-06-12 10:56:06.0","1;2;3;4;5","1;2;3;4;5","2024-06-21 10:56:06.0","921520",0,1514
"2024-06-12 11:43:23.0","13","13;14;15;16;17","2024-06-17 11:43:23.0","264254",0,1515
"2024-06-12 11:58:34.0","1;2;3;4;5","1;2;3;4;5","2024-06-21 11:58:34.0","174571",0,1516
"2024-06-12 12:05:32.0","21","24","2024-06-13 00:00:00.0","252847",1,1517
"2024-06-12 12:16:31.0","16;17;18;19;20","16;17;18;19;20","2024-06-21 12:16:31.0","659533",0,1518
"2024-06-12 12:59:22.0","1;2;3;4;5","1;2;3;4;5","2024-06-21 12:59:22.0","348007",1,1519
"2024-06-12 14:02:41.0","15;16;17;18;19","15;16;17;18;19","2024-06-21 14:02:41.0","910045",0,1520
"2024-06-12 15:57:31.0",,"3;4;5","2024-06-17 15:57:31.0","348007",1,1521
"2024-06-12 16:20:44.0","1;2;3;4;5","1;2;3;4;5","2024-06-21 16:20:44.0","465046",0,1522
"2024-06-12 16:23:45.0","1;2;3;4;5","1;2;3;4;5","2024-06-21 16:23:45.0","479593",0,1523
"2024-06-12 16:29:49.0",,"20;21","2024-06-17 16:29:49.0","587402",0,1524
"2024-06-12 16:35:56.0","1;2;3;4;5","1;2;3;4;5","2024-06-21 16:35:56.0","165667",1,1525
"2024-06-12 18:02:17.0","1;2;3;4;5;6;7;8;9;10","1;2;3;4;5;6;7;8;9;10","2024-06-21 18:02:17.0","262190",0,1526
"2024-06-12 18:07:55.0","27;28;29;30;31","27;28;29;30;31","2024-06-17 18:07:55.0","504896",0,1527
"2024-06-13 08:41:09.0","10;11;12;13;14",,"2024-06-24 08:41:09.0","621350",0,1528
"2024-06-13 08:41:46.0",,"34;35;36;37;38","2024-06-24 08:41:46.0","466180",0,1529
"2024-06-13 08:43:00.0","6;7;8;9;10","6;7;8;9;10","2024-06-24 08:43:00.0","466180",0,1530
"2024-06-13 08:43:39.0","12;13;14","12;13;14","2024-06-24 08:43:39.0","218997",1,1531
"2024-06-13 09:02:12.0","11;12;13;14;15","11;12;13;14;15","2024-06-24 09:02:12.0","784009",0,1532
"2024-06-13 09:06:14.0","12;13;14;15;16","12;13;14;15;16","2024-06-24 09:06:14.0","037032",0,1533
"2024-06-13 09:08:27.0","11;12;13;14","11;12;13;14","2024-06-24 09:08:27.0","942073",0,1534
"2024-06-13 09:11:05.0","6;7;8","6;7;8","2024-06-25 09:11:05.0","094560",0,1535
"2024-06-13 09:12:10.0","10;11;12;13;14","10;11;12;13;14","2024-06-17 00:00:00.0","588026",0,1536
"2024-06-13 09:13:05.0","6;7;8;9;10","6;7;8;9;10","2024-06-24 09:13:05.0","003178",0,1537
"2024-06-13 09:15:53.0","1;2;3;4;5","1;2;3;4;5","2024-06-24 09:15:53.0","424037",1,1538
"2024-06-13 09:36:02.0","1;2;3;4;5","1;2;3;4;5","2024-06-24 09:36:02.0","437976",0,1539
"2024-06-13 09:59:52.0","1;2;3;4;5","1;2;3;4;5","2024-06-24 09:59:52.0","312771",0,1540
"2024-06-13 10:01:16.0","1;2;3;4;5","1;2;3;4;5","2024-06-24 10:01:16.0","751693",0,1541
"2024-06-13 10:46:20.0","1;2;3;4;5","1;2;3;4;5","2024-06-24 10:46:20.0","483016",0,1542
"2024-06-13 10:48:19.0","1;2;3;4;5","1;2;3;4;5","2024-06-24 10:48:19.0","209892",0,1543
"2024-06-13 11:00:17.0","18;19;20;21","18;19;20;21","2024-06-14 00:00:00.0","259250",0,1544
"2024-06-13 11:03:18.0","1;2;3;4;5","1;2;3;4;5","2024-06-24 11:03:18.0","872788",0,1545
"2024-06-13 11:06:05.0","1;2;3;4;5","1;2;3;4;5","2024-06-24 11:06:05.0","595856",0,1546
"2024-06-13 12:57:57.0","1;2;3;4;5",,"2024-06-24 12:57:57.0","729107",1,1547
"2024-06-13 13:04:17.0","15;16;17;18;19","15;16;17;18;19","2024-06-24 13:04:17.0","587402",0,1548
"2024-06-13 13:10:51.0","21;22;23;24;25","21;22;23;24;25","2024-06-26 13:10:51.0","365243",0,1549
"2024-06-13 13:11:21.0","6;7;8;9;10","6;7;8;9;10","2024-06-24 13:11:21.0","313858",0,1550
"2024-06-13 13:36:28.0","13;14","13;14","2024-06-24 13:36:28.0","220271",0,1551
"2024-06-13 13:50:02.0","16;17;18","16;17;18","2024-06-18 13:50:02.0","358956",0,1552
"2024-06-13 13:51:21.0","1;2;3;4;5","1;2;3;4;5","2024-06-18 13:51:21.0","358956",0,1553
"2024-06-13 14:30:03.0","9",,"2024-06-18 14:30:03.0","855064",0,1554
"2024-06-13 14:40:38.0","7",,"2024-06-18 14:40:38.0","165667",1,1555
"2024-06-13 14:49:35.0","1;2;3;4;5","1;2;3;4;5","2024-06-24 14:49:35.0","047470",0,1556
"2024-06-13 14:50:04.0","1;2;3;4;5","1;2;3;4;5","2024-06-24 14:50:04.0","218997",1,1557
"2024-06-13 15:57:21.0",,"1;2;3;4;5","2024-06-24 15:57:21.0","554756",0,1558
"2024-06-13 16:35:12.0",,"36;37;38;39","2024-06-24 16:35:12.0","114334",0,1559
"2024-06-13 16:40:54.0","11;12;13;14;15","11;12;13;14;15","2024-06-24 16:40:54.0","335752",0,1560
"2024-06-13 17:10:11.0","30;31;32;33","30;31;32;33","2024-06-24 17:10:11.0","175124",0,1561
"2024-06-13 17:28:12.0","16;17;18;19;20","16;17;18;19;20","2024-06-24 17:28:12.0","492804",0,1562
"2024-06-13 17:29:43.0","12;13;14;15","12;13;14;15","2024-06-24 17:29:43.0","492804",0,1563
"2024-06-13 17:34:25.0","6;7;8;9","6;7;8;9","2024-06-24 17:34:25.0","492804",0,1564
"2024-06-13 17:35:18.0","6;7;8;9;10","6;7;8;9;10","2024-06-24 17:35:18.0","492804",0,1565
"2024-06-13 18:04:04.0","1;2;3;4;5","1;2;3;4;5","2024-06-24 18:04:04.0","488807",1,1566
"2024-06-13 18:44:02.0",,"16;17;18;19;20","2024-06-24 18:44:02.0","492804",0,1567
"2024-06-13 18:46:09.0","6;7;8;9;10;11","6;7;8;9;10;11","2024-06-24 18:46:09.0","492804",0,1568
"2024-06-13 18:52:27.0","6;7;8;9;10;11","6;7;8;9;10;11","2024-06-24 18:52:27.0","683695",0,1569
"2024-06-13 18:53:34.0","6;7;8;9","6;7;8;9","2024-06-24 18:53:34.0","510522",0,1570
"2024-06-13 18:54:15.0","6;7;8;9;10","6;7;8;9;10","2024-06-24 18:54:15.0","183744",0,1571
"2024-06-14 09:14:47.0","6;7;8;9","6;7;8;9;10","2024-06-25 09:14:47.0","363764",0,1572
"2024-06-14 10:25:13.0","6;7;8;9;10;11;12;13;14;15","6;7;8;9;10;11;12;13;14;15","2024-06-28 00:00:00.0","869647",1,1573
"2024-06-14 10:45:57.0","11;12;13;14;15","11;12;13;14;15","2024-06-17 00:00:00.0","423409",0,1574
"2024-06-14 10:55:10.0","16;17;18;19;20","16;17;18;19;20","2024-06-25 10:55:10.0","171637",1,1575
"2024-06-14 10:59:07.0",,"1;2;3;4;5","2024-06-25 10:59:07.0","909208",0,1576
"2024-06-14 11:00:09.0","1;2;3;4;5","1;2;3;4;5","2024-06-25 11:00:09.0","721766",0,1577
"2024-06-14 11:09:05.0","1;2;3;4;5","1;2;3;4;5","2024-06-25 11:09:05.0","779611",0,1578
"2024-06-14 11:18:09.0","7;8;9;10;11","7;8;9;10;11","2024-06-25 11:18:09.0","264254",0,1579
"2024-06-14 11:18:42.0","11;12;13;14;15","11;12;13;14;15","2024-06-25 11:18:42.0","264254",0,1580
"2024-06-14 11:19:17.0","25;26;27;28","25;26;27;28","2024-06-25 11:19:17.0","048880",0,1581
"2024-06-14 11:23:00.0","2;3;4;5","2;3;4;5","2024-06-19 11:23:00.0","554756",0,1582
"2024-06-14 11:30:20.0","1;2;3;4;5","1;2;3;4;5","2024-06-25 11:30:20.0","543106",0,1583
"2024-06-14 12:06:45.0","11;12;13;14;15;16","11;12;13;14;15;16","2024-06-18 00:00:00.0","509107",1,1584
"2024-06-14 12:13:22.0","26;27;28","26;27;28","2024-06-25 12:13:22.0","631705",0,1585
"2024-06-14 13:03:30.0",,"16;17;18;19","2024-06-25 13:03:30.0","031370",0,1586
"2024-06-14 13:35:13.0","11;12;13;14;15","11;12;13;14;15","2024-06-25 13:35:13.0","427589",0,1587
"2024-06-14 13:36:08.0","6;7;8;9","6;7;8;9","2024-06-25 13:36:08.0","073154",0,1588
"2024-06-14 13:49:14.0","1;2;3;4;5","1;2;3;4;5","2024-06-25 13:49:14.0","719704",0,1589
"2024-06-14 13:50:22.0","1;2;3;4;5","1;2;3;4;5","2024-06-25 13:50:22.0","941122",0,1590
"2024-06-14 14:27:44.0","1;2;3;4;5","1;2;3;4;5","2024-06-25 14:27:44.0","677065",0,1591
"2024-06-14 14:28:55.0",,"1;2;3;4;5","2024-06-25 14:28:55.0","677065",0,1592
"2024-06-14 15:19:16.0","23;24;25;26;27","23;24;25;26;27","2024-06-27 00:00:00.0","816862",0,1593
"2024-06-14 15:28:27.0","11;12;13;14;15","11;12;13;14;15","2024-06-25 15:28:27.0","524489",0,1594
"2024-06-17 09:12:57.0","6;7;8;9;10","6;7;8;9;10","2024-06-26 09:12:57.0","244187",1,1595
"2024-06-17 09:16:05.0","16;17;18;19;20","16;17;18;19;20","2024-06-26 09:16:05.0","567201",0,1596
"2024-06-17 09:16:36.0","6;7;8;9;10","6;7;8;9;10","2024-06-26 09:16:36.0","786854",0,1597
"2024-06-17 09:17:10.0","14;15;16;17;18","14;15;16;17;18","2024-06-26 09:17:10.0","150128",0,1598
"2024-06-17 09:20:05.0","11;12;13;14;15","11;12;13;14;15","2024-06-26 09:20:05.0","775308",0,1599
"2024-06-17 09:21:29.0",,"23;24;25;26;27","2024-06-26 09:21:29.0","992331",0,1600
"2024-06-17 09:22:25.0","6;7;8;9;10","6;7;8;9;10","2024-06-26 09:22:25.0","205768",0,1601
"2024-06-17 09:43:46.0","14;15;16;17;18","14;15;16;17;18","2024-06-26 09:43:46.0","638033",0,1602
"2024-06-17 09:47:05.0","26;27;28;29;30","26;27;28;29;30","2024-06-26 09:47:05.0","577853",0,1603
"2024-06-17 09:53:25.0","14;15;16;17;18",,"2024-06-26 09:53:25.0","021819",0,1604
"2024-06-17 10:19:57.0","16;17;18;19","16;17;18;19","2024-06-26 10:19:57.0","993797",1,1605
"2024-06-17 10:45:00.0","1;2;3;4;5;6;7","1;2;3;4;5;6;7","2024-06-26 10:45:00.0","208039",0,1606
"2024-06-17 10:52:14.0","2",,"2024-06-20 10:52:14.0","958922",0,1607
"2024-06-17 11:03:54.0","6;7;8;9;10","6;7;8;9;10","2024-06-26 11:03:54.0","205768",0,1608
"2024-06-17 11:09:56.0","26;27;28;29;30;31","26;27;28;29;30;31","2024-06-26 11:09:56.0","230692",0,1609
"2024-06-17 11:12:18.0","1;2;3;4;5","1;2;3;4;5","2024-06-26 11:12:18.0","768938",0,1610
"2024-06-17 11:14:41.0","1;2;3;4;5","1;2;3;4;5","2024-06-26 11:14:41.0","757357",1,1611
"2024-06-17 11:19:15.0","13;14;15;16;17","13;14;15;16;17","2024-06-26 11:19:15.0","782880",0,1612
"2024-06-17 11:21:39.0","1;2;3;4;5","1;2;3;4;5","2024-06-26 11:21:39.0","687085",0,1613
"2024-06-17 11:25:14.0","3",,"2024-06-20 11:25:14.0","574552",0,1614
"2024-06-17 11:46:38.0","1;2;3;4;5","1;2;3;4;5","2024-06-26 11:46:38.0","749988",0,1615
"2024-06-17 12:31:28.0","1;2;3;4;5","1;2;3;4;5","2024-06-26 12:31:28.0","272332",0,1616
"2024-06-17 13:00:20.0","1;2;3;4;5","1;2;3;4;5","2024-06-27 13:00:20.0","995536",0,1617
"2024-06-17 13:04:52.0","1;2;3;4;5","1;2;3;4;5","2024-06-26 13:04:52.0","107365",0,1618
"2024-06-17 13:08:06.0","12","12","2024-06-20 13:08:06.0","770214",0,1619
"2024-06-17 13:57:08.0","1;2;3;4;5","1;2;3;4;5","2024-06-26 13:57:08.0","167072",0,1620
"2024-06-17 14:00:50.0","11;12;13;14;15","11;12;13;14;15","2024-06-26 14:00:50.0","874887",1,1621
"2024-06-17 14:36:50.0","6;7;8;9;10","6;7;8;9;10","2024-06-26 14:36:50.0","916613",0,1622
"2024-06-17 15:00:56.0","6;7;8;9;10","6;7;8;9;10","2024-06-26 15:00:56.0","028401",0,1623
"2024-06-17 15:02:14.0","11;12;13;14;15","11;12;13;14","2024-06-27 15:02:14.0","883555",0,1624
"2024-06-17 15:03:21.0","11;12;13;14;15","11;12;13;14;15","2024-06-27 15:03:21.0","883555",0,1625
"2024-06-17 15:29:34.0","6;7;8;9;10;11","6;7;8;9;10;11","2024-06-26 15:29:34.0","042744",0,1626
"2024-06-17 15:32:04.0","11;12;13;14;15","11;12;13;14;15","2024-06-28 15:32:04.0","631705",0,1627
"2024-06-17 16:23:42.0","6;7;8;9","6;7;8;9","2024-06-26 16:23:42.0","667294",0,1628
"2024-06-17 16:53:36.0","6;7;8;9;10","6;7;8;9;10","2024-06-26 16:53:36.0","545054",0,1629
"2024-06-17 17:51:10.0","1;2;3;4;5","1;2;3;4;5","2024-06-26 17:51:10.0","145593",0,1630
"2024-06-17 17:53:15.0","1;2;3;4;5","1;2;3;4;5","2024-06-26 17:53:15.0","750538",0,1631
"2024-06-17 18:00:21.0","11;12;13;14;15","11;12;13;14;15","2024-06-28 18:00:21.0","539370",0,1632
"2024-06-17 18:01:20.0","20;21;22;23;24","20;21;22;23;24","2024-06-26 18:01:20.0","595856",0,1633
"2024-06-17 18:01:50.0","7;8;9;10;11;12","7;8;9;10;11;12","2024-06-26 18:01:50.0","595856",0,1634
"2024-06-17 18:02:13.0","6;7;8;9;10","6;7;8;9;10","2024-06-26 18:02:13.0","637036",0,1635
"2024-06-17 18:04:24.0","1;2;3;4;5","1;2;3;4;5","2024-06-26 18:04:24.0","841842",0,1636
"2024-06-18 08:28:59.0","20;21;22;23;24","20;21;22;23;24","2024-06-27 08:28:59.0","218997",1,1637
"2024-06-18 08:30:45.0","6;7;8;9;10","6;7;8;9;10","2024-06-27 08:30:45.0","218997",1,1638
"2024-06-18 08:31:27.0","6;7;8;9;10","6;7;8;9;10","2024-06-27 08:31:27.0","424037",1,1639
"2024-06-18 09:18:40.0","1;2;3;4;5","1;2;3;4;5","2024-06-21 00:00:00.0","466180",0,1640
"2024-06-18 10:02:53.0",,"16;17;18;19;20","2024-06-27 10:02:53.0","735257",1,1641
"2024-06-18 10:42:37.0","1;2;3;4;5","1;2;3;4;5","2024-06-27 10:42:37.0","987010",0,1642
"2024-06-18 10:43:30.0","1;2;3;4;5","1;2;3;4;5","2024-06-27 10:43:30.0","987010",0,1643
"2024-06-18 10:44:56.0","1;2;3;4;5","1;2;3;4;5","2024-06-27 10:44:56.0","987010",0,1644
"2024-06-18 10:49:26.0","11;12;13;14;15","11;12;13;14;15","2024-06-19 00:00:00.0","732232",0,1645
"2024-06-18 11:40:19.0","1;2;3;4;5","1;2;3;4;5","2024-06-27 11:40:19.0","123783",0,1646
"2024-06-18 11:45:14.0","1;2;3;4;5","1;2;3;4;5","2024-06-27 11:45:14.0","587402",0,1647
"2024-06-18 11:47:17.0","21;22;23;24;25","21;22;23;24;25","2024-06-27 11:47:17.0","810309",0,1648
"2024-06-18 11:55:36.0","1;2;3;4;5","1;2;3;4;5","2024-06-27 11:55:36.0","083545",0,1649
"2024-06-18 13:31:44.0","15","15","2024-06-19 00:00:00.0","446248",0,1650
"2024-06-18 13:45:53.0","1;2;3;4;5","1;2;3;4;5","2024-06-27 13:45:53.0","371157",1,1651
"2024-06-18 13:46:42.0","1;2;3;4;5","1;2;3;4;5","2024-06-27 13:46:42.0","450400",0,1652
"2024-06-18 14:12:19.0","1;2;3;4;5",,"2024-06-27 14:12:19.0","484522",0,1653
"2024-06-18 14:32:02.0","1;2;3;4;5","1;2;3;4;5","2024-06-20 00:00:00.0","316981",0,1654
"2024-06-18 14:32:49.0","1;2;3;4;5","1;2;3;4;5","2024-06-20 00:00:00.0","316981",0,1655
"2024-06-18 14:35:40.0","6;7;8;9;10","6;7;8;9;10","2024-06-27 14:35:40.0","470524",0,1656
"2024-06-18 14:36:13.0","27;28;29;30","27;28;29;30;31;32;33","2024-06-27 14:36:13.0","032884",0,1657
"2024-06-18 14:37:22.0","6;7;8;9;10","6;7;8;9;10","2024-06-27 14:37:22.0","810309",0,1658
"2024-06-18 14:39:56.0","6;7;8;9;10","6;7;8;9;10","2024-06-27 14:39:56.0","837957",1,1659
"2024-06-18 14:41:19.0",,"6;7;8;9;10","2024-06-27 14:41:19.0","751693",0,1660
"2024-06-18 15:10:25.0","1;2;3;4;5","1;2;3;4;5","2024-06-27 15:10:25.0","560484",0,1661
"2024-06-18 15:21:53.0","2;3;4;5;6","2;3;4;5;6","2024-06-27 15:21:53.0","152716",0,1662
"2024-06-18 16:18:59.0","6;7","6;7;8;9;10","2024-06-24 00:00:00.0","138768",0,1663
"2024-06-18 17:40:53.0","1;2;3;4;5","1;2;3;4;5","2024-06-27 17:40:53.0","955287",1,1664
"2024-06-18 17:44:00.0","6;7;8;9;10","6;7;8;9;10","2024-06-28 17:44:00.0","617208",0,1665
"2024-06-18 17:44:38.0","6;7;8;9;10","6;7;8;9;10","2024-06-27 17:44:38.0","108223",0,1666
"2024-06-18 17:45:31.0","10;11;12;13","10;11;12;13","2024-06-27 17:45:31.0","108223",0,1667
"2024-06-18 17:49:33.0","10;11;12;13;14","10;11;12;13;14","2024-06-27 17:49:33.0","108223",0,1668
"2024-06-19 08:34:30.0","1;2;3;4;5","1;2;3;4;5","2024-06-28 08:34:30.0","272332",0,1669
"2024-06-19 10:13:19.0","11;12;13;14;15","11;12;13;14;15","2024-06-28 10:13:19.0","577853",0,1670
"2024-06-19 11:01:32.0","1;2;3;4;5","1;2;3;4;5","2024-06-28 11:01:32.0","861248",0,1671
"2024-06-19 11:05:05.0","1;2;3;4;5","1;2;3;4;5","2024-06-26 00:00:00.0","348007",1,1672
"2024-06-19 11:12:33.0","1;2;3;4;5","1;2;3;4;5","2024-06-28 11:12:33.0","218997",1,1673
"2024-06-19 11:19:37.0","1;2;3;4;5",,"2024-06-28 11:19:37.0","885817",1,1674
"2024-06-19 11:21:56.0","11;12;13;14;15;16;17","11;12;13;14;15;16;17","2024-06-28 11:21:56.0","721940",0,1675
"2024-06-19 11:22:47.0","6;7;8;9;10","6;7;8;9;10","2024-06-28 11:22:47.0","332714",0,1676
"2024-06-19 11:24:20.0","6;7;8;9;10","6;7;8;9;10","2024-06-28 11:24:20.0","539646",0,1677
"2024-06-19 12:13:57.0","1;2;3;4;5","1;2;3;4;5","2024-06-28 12:13:57.0","271314",0,1678
"2024-06-19 12:14:31.0","1;2;3;4;5","1;2;3;4;5","2024-06-28 12:14:31.0","729107",1,1679
"2024-06-19 14:01:41.0","1;2;3;4;5","1;2;3;4;5","2024-06-28 14:01:41.0","789015",0,1680
"2024-06-19 14:42:11.0","1;2;3;4;5","1;2;3;4;5","2024-06-28 14:42:11.0","381694",0,1681
"2024-06-19 14:44:11.0","1;2;3;4;5","1;2;3;4;5","2024-06-28 14:44:11.0","210771",0,1682
"2024-06-19 14:49:50.0","1;2;3;4;5","1;2;3;4;5","2024-06-28 14:49:50.0","572822",0,1683
"2024-06-19 14:50:53.0","10;11;12;13;14","10;11;12;13;14","2024-06-28 14:50:53.0","516026",0,1684
"2024-06-19 15:11:50.0","6;7;8;9;10","6;7;8;9;10","2024-06-28 15:11:50.0","516026",0,1685
"2024-06-19 15:14:13.0","16;17;18;19;20","16;17;18;19;20","2024-06-28 15:14:13.0","186739",0,1686
"2024-06-19 16:25:24.0","1;2;3;4;5",,"2024-06-28 16:25:24.0","006640",0,1687
"2024-06-19 17:14:33.0","6;7;8;9;10","6;7;8;9;10","2024-06-28 17:14:33.0","186739",0,1688
"2024-06-19 17:15:00.0","11","11;12;13;14;15;16","2024-06-28 17:15:00.0","237744",0,1689
"2024-06-19 17:18:14.0","11;12;13;14;15","11;12;13;14;15","2024-06-28 17:18:14.0","678094",0,1690
"2024-06-19 17:19:46.0","11;12;13;14;15","11;12;13;14;15","2024-06-28 17:19:46.0","726307",1,1691
"2024-06-19 17:54:21.0","11;12;13;14;15",,"2024-06-28 17:54:21.0","659533",0,1692
"2024-06-20 10:07:19.0","12;12;12","15;15;15","2024-06-25 10:07:19.0","193837",1,1693
"2024-06-20 10:43:55.0","25;26;27;28;29","25;26;27;28;29","2024-06-26 00:00:00.0","316981",0,1694
"2024-06-20 12:25:57.0","1;2","1;2","2024-06-25 12:25:57.0","427589",0,1695
"2024-06-20 14:17:48.0",,,"2024-06-20 00:00:00.0","588026",0,1696
"2024-06-24 12:02:24.0","5",,"2024-06-27 12:02:24.0","272440",0,1697
"2024-06-24 13:00:41.0","1;2","1;2","2024-06-28 13:00:41.0","789015",0,1698
"2024-06-24 13:03:02.0","6;7;8;9;10","6;7;8;9;10","2024-06-26 00:00:00.0","789015",0,1699
"2024-06-24 13:52:03.0","6;7;8;9;10","6;7;8;9;10","2024-06-28 00:00:00.0","302581",0,1700
"2024-06-24 14:56:03.0","5",,"2024-06-27 14:56:03.0","595856",0,1701
"2024-06-24 16:44:37.0","24",,"2024-06-27 16:44:37.0","587402",0,1702
"2024-06-25 11:24:49.0",,"17;17","2024-06-28 11:24:49.0","319101",0,1703
"2024-06-25 12:07:08.0","1;2","1;2","2024-06-28 12:07:08.0","667820",0,1704
"2024-06-25 13:58:47.0",,,"2024-06-26 00:00:00.0","325004",0,1705
"2024-06-25 16:48:55.0","13",,"2024-06-28 16:48:55.0","072915",0,1706
"2024-06-26 08:41:29.0",,"16;17;18;19;20","2024-07-01 00:00:00.0","355134",0,1707
"2024-06-27 18:15:08.0","20;21;22;23;24","20;21;22;23;24","2024-07-01 00:00:00.0","816862",0,1708
"2024-06-28 15:04:33.0","21;22;23;24;25;26","21;22;23;24;25;26","2024-07-01 00:00:00.0","137474",0,1709
"2024-03-21 10:25:49.0","1;2","1;2","2024-04-02 10:25:49.0","541806",0,1710
"2024-03-25 11:42:55.0","1;2","1;2","2024-04-04 11:42:55.0","439844",0,1711
"2024-03-26 14:22:11.0","1;2","1;2","2024-04-05 14:22:11.0","042997",1,1712
"2024-03-26 14:51:31.0","1;2","1;2","2024-04-05 14:51:31.0","042997",1,1713
"2024-03-26 14:53:13.0","1;2","1;2","2024-04-05 14:53:13.0","042997",1,1714
"2024-03-26 17:11:46.0","7;8","7;8","2024-04-05 00:00:00.0","042997",1,1715
"2024-03-27 14:59:23.0","1;2","1;2","2024-04-08 14:59:23.0","541093",0,1716
"2024-04-01 10:44:06.0","1;2","1;2","2024-04-10 10:44:06.0","427667",1,1717
"2024-04-01 16:33:07.0","1;2","1;2","2024-04-10 16:33:07.0","793764",0,1718
"2024-04-01 17:50:42.0","1;2","1;2","2024-04-10 17:50:42.0","307962",0,1719
"2024-04-02 13:21:03.0","1;2","1;2","2024-04-11 13:21:03.0","256863",0,1720
"2024-04-02 13:21:29.0","1;2","1;2","2024-04-11 13:21:29.0","256863",0,1721
"2024-04-02 14:41:07.0","13;14","13;14","2024-04-11 14:41:07.0","042997",1,1722
"2024-04-02 15:09:34.0","1;2","1;2","2024-04-11 15:09:34.0","042997",1,1723
"2024-04-03 13:25:55.0","1;2","1;2","2024-04-05 13:25:55.0","439844",0,1724
"2024-04-04 10:37:09.0","3;4","3;4","2024-04-11 00:00:00.0","287019",0,1725
"2024-04-04 10:38:39.0","3;4","3;4","2024-04-11 00:00:00.0","307962",0,1726
"2024-04-04 10:38:45.0","3;4","3;4","2024-04-11 00:00:00.0","541093",0,1727
"2024-04-04 10:38:51.0","3;4","3;4","2024-04-11 00:00:00.0","970918",0,1728
"2024-04-04 10:38:57.0","3;4","3;4","2024-04-11 00:00:00.0","439844",0,1729
"2024-04-04 10:39:04.0","3;4","3;4","2024-04-11 00:00:00.0","439844",0,1730
"2024-04-04 10:39:10.0","5;6","5;6","2024-04-11 00:00:00.0","287019",0,1731
"2024-04-04 10:39:21.0","5;6","5;6","2024-04-11 00:00:00.0","126893",0,1732
"2024-04-04 10:39:27.0","5;6","5;6","2024-04-11 00:00:00.0","307962",0,1733
"2024-04-04 10:39:33.0","5;6","5;6","2024-04-11 00:00:00.0","042246",0,1734
"2024-04-04 10:39:39.0","9;10","9;10","2024-04-11 00:00:00.0","287019",0,1735
"2024-04-04 10:39:46.0","5;6",,"2024-04-11 00:00:00.0","287019",0,1736
"2024-04-04 10:39:53.0","5;6","5;6","2024-04-11 00:00:00.0","042246",0,1737
"2024-04-04 10:39:59.0","5;6","5;6","2024-04-11 00:00:00.0","126893",0,1738
"2024-04-04 10:40:16.0","7;8","7;8","2024-04-11 00:00:00.0","541806",0,1739
"2024-04-04 10:40:22.0","3;4","3;4","2024-04-11 00:00:00.0","287019",0,1740
"2024-04-04 10:40:28.0","3;4","3;4","2024-04-11 00:00:00.0","287019",0,1741
"2024-04-04 10:40:35.0","3;4","3;4","2024-04-11 00:00:00.0","541806",0,1742
"2024-04-05 09:57:09.0","1;2","1;2","2024-04-16 09:57:09.0","706146",0,1743
"2024-04-05 09:57:49.0","1;2","1;2","2024-04-16 09:57:49.0","706146",0,1744
